Datetime,PortfolioValue
2024-05-21T00:00:00.000000,51349977.95874113
2024-05-22T00:00:00.000000,51685799.13183844
2024-05-23T00:00:00.000000,52338572.63790151
2024-05-24T00:00:00.000000,53452718.87764766
2024-05-27T00:00:00.000000,53332440.14446354
2024-05-28T00:00:00.000000,52385433.02830972
2024-05-29T00:00:00.000000,52429836.35509208
2024-05-30T00:00:00.000000,52447909.15811986
2024-05-31T00:00:00.000000,52629947.871529564
2024-06-03T00:00:00.000000,55191225.19087219
2024-06-04T00:00:00.000000,50493350.51219712
2024-06-05T00:00:00.000000,52148646.117325954
2024-06-06T00:00:00.000000,52841323.7613273
2024-06-07T00:00:00.000000,55275250.35415284
2024-06-10T00:00:00.000000,55779522.14054942
2024-06-11T00:00:00.000000,56577642.31397389
2024-06-12T00:00:00.000000,56499477.082513735
2024-06-13T00:00:00.000000,57322390.37080621
2024-06-14T00:00:00.000000,57594656.521553256
2024-06-18T00:00:00.000000,58007095.261543
2024-06-19T00:00:00.000000,58860227.95347028
2024-06-20T00:00:00.000000,59623030.69738246
2024-06-21T00:00:00.000000,59283525.95237055
2024-06-24T00:00:00.000000,60569683.30273093
2024-06-25T00:00:00.000000,60761593.85139043
2024-06-26T00:00:00.000000,61197407.9724697
2024-06-27T00:00:00.000000,62370239.697017305
2024-06-28T00:00:00.000000,64003643.00187859
2024-07-01T00:00:00.000000,67399717.38991077
2024-07-02T00:00:00.000000,66940188.5224926
2024-07-03T00:00:00.000000,66243738.67135471
2024-07-04T00:00:00.000000,65868239.76769521
2024-07-05T00:00:00.000000,66966196.056659594
2024-07-08T00:00:00.000000,66915133.86832212
2024-07-09T00:00:00.000000,68923485.56917083
2024-07-10T00:00:00.000000,68349224.44943711
2024-07-11T00:00:00.000000,68734675.62365913
2024-07-12T00:00:00.000000,66941089.148851976
2024-07-15T00:00:00.000000,66404694.52311024
2024-07-16T00:00:00.000000,66479376.1729137
2024-07-18T00:00:00.000000,64725028.5482953
2024-07-22T00:00:00.000000,64750488.861857794
2024-07-23T00:00:00.000000,64402006.334396705
2024-07-24T00:00:00.000000,67472938.92111006
